CO_UNIDADE;CO_CNES;NU_CNPJ_MANTENEDORA;TP_PFPJ;NIVEL_DEP;NO_RAZAO_SOCIAL;NO_FANTASIA;NO_LOGRADOURO;NU_ENDERECO;NO_COMPLEMENTO;NO_BAIRRO;CO_CEP;CO_ATIVIDADE;CO_CLIENTELA;TP_UNIDADE;CO_MUNICIPIO_GESTOR;NU_LATITUDE;NU_LONGITUDE;CO_NATUREZA_JUR;CO_TIPO_ESTABELECIMENTO;CO_ATIVIDADE_PRINCIPAL;STAFF_ACS_ENDEMIAS;STAFF_ADMIN_GESTAO_APOIO;STAFF_DIAG_LAB_IMAGEM;STAFF_ENFERMAGEM;STAFF_FARMACIA;STAFF_MEDICOS;STAFF_ODONTOLOGIA;STAFF_OUTROS;STAFF_OUTROS_SUPERIOR_SAUDE;STAFF_SERVICOS_GERAIS;STAFF_TRANSPORTE_URGENCIA
4,31141E+12;9803084;;3;1;CLINICA MEDICA BLB LTDA;CLINICA MEDICA BLB;AVENIDA BENJAMIN CONSTANT;1010;SALA 607;CENTRO;95900104;4;1.0;22;431140;-29,46229265;-51,96735978;2062;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;180815;;3;1;DIAGNOSTICOS POR IMAGEM VALE DO TAQUARI LTDA;CLINICA DRA ROBERTA SCHERER;AVENIDA BENJAMIN CONSTANT;1194;SALA 505;CENTRO;95900056;4;1.0;36;431140;-29,46082371;-51,96822882;2062;Unidade de Apoio Diagnóstico;2.0;0;0;0;0;0;2;0;0;0;0;0
4,3114E+12;2998963;;3;1;ALEX ROSA DOS SANTOS;RESIDENCIAL E CRECHE GERIATRICO VIDA SAUDE;AVENIDA BEIRA RIO;51;;CONSERVAS;95901530;4;1.0;22;431140;-29,4706505;-51,96704865;2062;Casas de Apoio à Saúde;26.0;0;1;0;2;0;1;0;0;1;0;0
4,31141E+12;5459915;;1;1;SILVANA JANETE COSTANTIN GARCIA;SILVANA JANETE COSTANTIN GARCIA;RUA FRANCISCO OSCAR KARNAL;240;603;CENTRO;95900180;4;3.0;22;431140;-29,46584932;-51,96316481;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,31141E+12;6447066;;1;1;NELSON GASPAR DA MOTTA;NELSON GASPAR DA MOTTA;JULIO DE CASTILHOS;966;102;CENTRO;95900022;4;3.0;22;431140;-29,46243043;-51,96588993;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;0;0;0
4,31141E+12;7771533;;3;1;SILVA BALLICO E BOZETTI LTDA;DOTUUS;BENTO GONCALVES;1371;SAL 02;CENTRO;95900026;3;2.0;39;431140;-29,45802121;-51,9665122;2062;Laboratório de Protese Dentária;27.0;0;0;0;0;0;0;3;2;0;0;0
4,31141E+12;7787111;;1;1;CLAUDIA JULIANA LOUREIRO;CLAUDIA JULIANA LOUREIRO;RUA BENTO GONCALVES;801;504;CENTRO;95900174;4;3.0;22;431140;-29,46340193;-51,96344376;4000;Ambulatório;1.0;0;0;0;0;0;2;0;0;0;0;0
4,31141E+12;7804512;;1;1;MARJORIE GABRIELA SECCO;MARJORIE GABRIELA SECCO;ALBERTO TORRES;517;SALA 202;CENTRO;95900188;4;3.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;7828489;;1;1;LETICIA HENNEMANN LEITE;LETICIA HENNEMANN LEITE;AV BENJAMIN CONSTANT;1025;SALA 107;CENTRO;95900010;4;3.0;22;431140;-29,4599278;-51,9685306;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6045561;;3;1;CLINICA DR WILSON DEWES LTDA S A;CLINICA DR WILSON DEWES;RUA OSCAR CHAVES GARCIA;72;;FLORESTAL;95900058;4;3.0;22;431140;-29,467;-51,961;2240;Ambulatório;10.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6045596;;1;1;DANIEL VOGT;DANIEL VOGT;AV BENJAMIN CONSTANT;1025;201;CENTRO;95900010;4;3.0;22;431140;-29,4599278;-51,9685306;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;6068375;;3;1;SEAF SERVICO DE AUDIOLOGIA LTDA;SEAF;RUA BENTO GONCALVES;801;SALA 105;CENTRO;95900174;4;3.0;22;431140;-29,46409785;-51,96333647;2240;Unidade de Reabilitação;4.0;0;0;0;0;0;0;0;0;1;0;0
4,3114E+12;3574318;;1;1;CARLA SCHMAEDECKE;CARLA SCHMAEDECKE;RUA BENTO GONCALVES;801;206;CENTRO;95900174;4;1.0;22;431140;-29,46342061;-51,96359396;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,3114E+12;3564428;;1;1;FERNANDA GOULART RUTHNER;FERNANDA GOULART RUTHNER;RUA BENTO GONCALVES;801;406;CENTRO;95900174;4;1.0;22;431140;-29,4625514;-51,9642016;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;3605167;;1;1;MELISSA BALDASSO SCHUMACHER;MELISSA BALDASSO SCHUMACHER;JULIO DE CASTILHOS;910;501;CENTRO;95900022;4;3.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,3114E+12;3590666;;1;1;SANDRO GULARTE DUARTE;SANDRO GULARTE DUARTE;RUA PINHEIRO MACHADO;640;;CENTRO;95900078;4;2.0;22;431140;-29,46130946;-51,96799278;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;3967522;;1;1;PAULO FERNANDO CONTE;PAULO FERNANDO CONTE;MARIO CATTOI;75;;CENTRO;95900104;4;3.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;3989615;;1;1;CRISTIANE ALLGAIER;CRISTIANE ALLGAIER;RUA GERMANO BERNER;353;2;FLORESTAL;95900052;4;1.0;22;431140;-29,4605371;-51,9709056;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,3114E+12;3989674;;1;1;ANGELO PEDRO PARIZOTTO;ANGELO PEDRO PARIZOTTO;SALDANHA MARINHO;393;;CENTRO;95900020;4;2.0;22;431140;-29,46173917;-51,96653366;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;3989739;;1;1;LUIZ PAULO ELY;LUIZ PAULO ELY;RUA TIRADENTES;493;1;CENTRO;95900000;4;3.0;22;431140;;;4000;;;0;0;0;0;0;0;0;0;0;0;0
4,3114E+12;3989771;;1;1;ALINE PERETTI;ALINE PERETTI;RUA FIALHO DE VARGAS;320;302;CENTRO;95900016;4;3.0;22;431140;-29,4614025;-51,9637122;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,3114E+12;3989917;;1;1;DIOGO WATSON MANHAES DE ANDRADE;DIOGO WATSON MANHAES DE ANDRADE;RUA BENTO GONCALVES;1016;802;CENTRO;95900026;4;1.0;22;431140;-29,4625514;-51,9642016;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,3114E+12;3989968;;1;1;FERNANDO JOSE SARTORI BERTOGLIO;FERNANDO JOSE SARTORI BERTOGLIO;AV BENJAMIN CONSTANT;1058;101;CENTRO;95900104;4;;22;431140;-29,4599278;-51,9685306;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;3989984;;1;1;GUNTER GAUBY FLEISCHHUT;GUNTER GAUBY FLEISCHHUT;RUAS JULIO DE CASTILHO;966;5;CENTRO;95900022;4;3.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;0;0;0
4,3114E+12;3990052;;1;1;LINO TELMO GIRARDI;LINO TELMO GIRARDI;AV BENJAMIN CONSTANT;1058;301;CENTRO;95900104;4;3.0;22;431140;-29,4599278;-51,9685306;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;3990079;;1;1;MARCOS ROGERIO DE CASTRO FRANK;MARCOS ROGERIO DE CASTRO FRANK;RUA BENTO GONCALVES;801;803;CENTRO;95900174;4;3.0;22;431140;-29,4625514;-51,9642016;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;3990109;;1;1;OSWALDO FEIER;OSWALDO FEIER;AV BENJAMIN CONSTANT;1058;SB1 SALA 3;CENTRO;95900104;4;;22;431140;-29,4599278;-51,9685306;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;0;0;0
4,3114E+12;3917592;;3;1;CLINICA ODONTOLOGICA DR PERCIO GUTH LTDA;CLINICA GUTH;AVENIDA AMAZONAS;1098;SALA 101 E 102;UNIVERSITARIO;95914106;4;3.0;22;431140;-29,44017686;-51,95003271;2062;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,3114E+12;3933369;;1;1;DANIELI VOGT;DANIELI VOGT;CARLOS FETT FILHO;274;;AMERICANO;95900518;4;3.0;22;431140;-29,4585254;-51,9662065;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,3114E+12;3917622;;3;1;ASSOCIACAO PAIS E AMIGOS DOS EXCEPCIONAIS;APAE LAJEADO;WASHINGTON LUIZ;270;;SAO CRISTOVAO;95913196;3;3.0;36;431140;-29,4516228;-51,9540628;3999;Unidade de Reabilitação;4.0;0;5;0;0;0;2;0;35;11;4;0
4,31141E+12;7894414;;1;1;GUILHERME DE CAMPOS DOMINGUES;GUILHERME DE CAMPOS DOMINGUES;RUA JULIO DE CASTILHOS;1001;SALA 404;CENTRO;95900022;4;3.0;22;431140;-29,4695691;-51,9620939;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;0;0;0
4,31141E+12;6812538;;3;1;CLINICA ODONTOLOGICA SORRISO LTDA;CLINICA SORRISO;PINHEIRO MACHADO;794;;CENTRO;95900078;4;1.0;22;431140;-29,467;-51,961;2240;Ambulatório;1.0;0;0;0;0;0;0;2;0;0;0;0
4,31141E+12;7365527;;3;1;LABORATORIO HERMANN LTDA EPP;LABORATORIO HERMANN FILIAL 06;RUA FIALHO DE VARGAS;312;;CENTRO;95900016;4;2.0;39;431140;-29,4614025;-51,9637122;2062;Unidade de Apoio Diagnóstico;2.0;0;6;6;0;1;0;0;0;0;1;0
4,3114E+12;2251345;8,7298E+13;3;3;MUNICIPIO DE LAJEADO;ESTRATEGIA DE SAUDE DA FAMILIA SAO JOSE PRAIA;RUA JULIO MAY;383;SALA 2;CENTRO;95900178;4;1.0;1;431140;-29,46677875;-51,9647795;1244;Unidade Básica de Saúde;12.0;6;5;0;8;0;4;1;2;1;0;0
4,31141E+12;7509650;;3;1;DRA EVODIA BET CLINICA INTEGRADA DA PELE SS LTDA;DRA EVODIA BET CLINICA INTEGRADA DA PELE SS;AVENIDA BENJAMIN CONSTANT;1194;905 906 907;CENTRO;95900056;4;3.0;22;431140;-29,4599278;-51,9685306;2062;Ambulatório;1.0;0;0;0;4;0;1;0;0;0;0;0
4,31141E+12;6543693;;3;1;LABORATORIO HERMANN LTDA;LABORATORIO HERMANN FILIAL 03;AVENIDA BENJAMIN CONSTANT;1419;;CENTRO;95900054;4;3.0;39;431140;-29,4599278;-51,9685306;2062;Unidade de Apoio Diagnóstico;2.0;0;3;5;0;1;0;0;0;0;0;0
4,3114E+12;2251302;8,7298E+13;3;3;MUNICIPIO DE LAJEADO;SECRETARIA MUNICIPAL DE SAUDE DE LAJEADO;RUA ALBERTO TORRES;452;6 ANDAR;CENTRO;95900188;4;1.0;68;431140;-29,46426132;-51,96599722;1244;Central de Gestão em Saúde;22.0;0;38;0;4;0;4;1;1;3;12;6
4,31141E+12;6406831;;1;1;VANESSA DRESCH XAVIER;VANESSA DRESCH XAVIER;JULIO DE CASTILHOS;966;204;CENTRO;95900022;4;1.0;22;431140;-29,46229965;-51,96588993;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;7876734;;1;1;BELQUIZ KELY SLAGHENAUFI;BELQUIZ KELY SLAGHENAUFI;BENTO GONCALVES;801;SALA 406;CENTRO;95900174;4;3.0;22;431140;-29,46345798;-51,96350813;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;6965148;8,7298E+13;3;3;MUNICIPIO DE LAJEADO;FARMACIA ESCOLA;JULIO DE CASTILHOS;215;;CENTRO;95900170;1;3.0;43;431140;-29,4683667;-51,96283758;1244;Farmácia;8.0;0;8;0;0;3;0;0;0;0;1;0
4,31141E+12;9965521;;3;1;CLINICA DE RADIOLOGIA VK LTDA;CLINICA DE RADIOLOGIA IMAGEM 3D;RUA PINHEIRO MACHADO;537;SALA 303;CENTRO;95900078;4;1.0;39;431140;-29,4618139;-51,96811348;2062;Unidade de Apoio Diagnóstico;2.0;0;0;0;0;0;0;0;0;0;0;0
4,3114E+12;65722;;3;1;LAJEADO CLINICA ODONTOLOGICA LTDA;ORAL SIN IMPLANTES;AVENIDA BENJAMIN CONSTANT;1356;SALA 2;CENTRO;95900056;4;1.0;36;431140;-29,45979613;-51,96910858;2062;Ambulatório;1.0;0;0;0;0;0;0;7;0;0;0;0
4,3114E+12;136727;;3;1;PATRICIA TREVISOL;ELLOS PSICOLOGIA E DESENVOLVIMENTO;JULIO DE CASTILHOS;910;SALA 502;CENTRO;95900022;4;1.0;22;431140;-29,46277606;-51,96546614;2135;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,31141E+12;6406807;;1;1;MATEUS LESSA MARIANTE PIMENTEL;MATEUS LESSA MARIANTE PIMENTEL;RUA PINHEIRO MACHADO;730;103;CENTRO;95900078;4;1.0;22;431140;-29,4623728;-51,9689411;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;6406823;;1;1;THOMAZ SEBASTIAO DE MENDONCA RODRIGUES;THOMAZ SEBASTIAO DE MENDONCA RODRIGUES;RUA JULIO DE CASTILHOS;966;205;CENTRO;95900022;4;1.0;22;431140;-29,46216888;-51,9659543;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6974775;;1;1;DANIELA DA SILVA MARQUES;DANIELA DA SILVA MARQUES;JOAO ABOTT;1060;;CENTRO;95900080;4;3.0;22;431140;-29,4656676;-51,9674037;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6974783;;1;1;EDUARDO DE ANDRADE ATKINSON;EDUARDO DE ANDRADE ATKINSON;BENJAMIN CONSTANT;1010;607;CENTRO;95900104;4;3.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6978347;;1;1;LETICIA TROMBINI;LETICIA TROMBINI;BENTO GONCALVES;801;403;CENTRO;95900174;4;3.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;6978622;;3;1;ODONTOLOGIA PEROTTI LTDA ME;ODONTOLOGIA PEROTTI;FRANCISCO OSCAL KARNAL;523;;CENTRO;95900114;4;3.0;39;431140;-29,467;-51,961;2062;Ambulatório;1.0;0;1;0;1;0;0;6;0;0;1;0
4,31141E+12;6980848;;3;1;CLINICA DE FONOAUDIOLOGIA JOELMA ANGONESE LTDA ME;CLINICA DE FONOAUDIOLOGIA JOELMA ANGONESE;BENTO GONCALVES;1016;504;CENTRO;95900026;4;3.0;39;431140;-29,467;-51,961;2062;;;0;0;0;0;0;0;0;0;0;0;0
4,3114E+12;79677;;1;1;GABRIELA CRESTANI PEDO;CRESTANI MEDICINA E ODONTOLOGIA;AVENIDA BENJAMIN CONSTANT;1194;SALA 801;CENTRO;95900056;4;1.0;22;431140;-29,46080502;-51,96822882;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6910505;;1;1;DEBORA BOLSI DE VASCONCELOS;DEBORA BOLSI DE VASCONCELOS;BENJAMIN CONSTANT;852;SALA 602 603;CENTRO;95900104;4;3.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6154190;;1;1;LARISSA DEON KICH;LARISSA DEON KICH;RUA JOAO ABOTT;1060;;CENTRO;95900080;4;3.0;22;431140;-29,4656676;-51,9674037;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,31141E+12;6154220;;3;1;CLINICA DE ODONTOLOGIA VOGT LTDA;CLINICA VOGT;CARLOS FETT FILHO;274;SALA 05 E 06;CENTRO;95900010;4;3.0;22;431140;-29,467;-51,961;2240;Ambulatório;1.0;0;0;0;0;0;0;2;0;0;0;0
4,3114E+12;3906841;;3;1;FISIOATIVA LTDA;FISIOATIVA LTDA;RUA TIRADENTES;338;201;CENTRO;95900028;4;3.0;36;431140;-29,4594036;-51,964211;2062;;;0;0;0;0;0;0;0;0;0;0;0
4,3114E+12;3917614;;1;1;ADRIANE MANSSUR KIRCHNER;ADRIANE MANSSUR KIRCHNER;BENTO GONCALVES;801;306;CENTRO;95900174;4;3.0;22;431140;-29,46345798;-51,96355104;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,3114E+12;3933385;;3;1;FISIOCLIN FISIOTERAPIA E PILATES;FISIOCLIN;RUA PIAUI;272;TERREO;SAO CRISTOVAO;95913204;4;3.0;22;431140;-29,44691324;-51,96035385;2240;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,31141E+12;5547369;;1;1;NARA REJANE FELIX MARMITT;NARA REJANE FELIX MARMITT;AV BENJAMIN CONSTANT;1025;206;CENTRO;95900010;4;3.0;22;431140;-29,4599278;-51,9685306;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;5547407;;1;1;ANETE CRISTINE RICHTER NOLL;ANETE CRISTINE RICHTER NOLL;BENJAMIN CONSTANT;1010;505;CENTRO;95900104;4;3.0;22;431140;-29,46205678;-51,96758509;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;5611318;;1;1;TADEU PRETTO;TADEU PRETTO;RUA BENTO GONCALVES;1319;SALA 2;CENTRO;95900026;4;3.0;22;431140;-29,45899275;-51,96664095;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;5611334;;1;1;LUIZ ALBERTO DREWS;LUIZ ALBERTO DREWS;RUA BENJAMIN CONSTANT;804;3;CENTRO;95900104;4;3.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;5611369;;3;1;VISION VALE OFTALMOLOGIA LTDA;VISION VALE OFTALMOLOGIA;RUA FIALHO DE VARGAS;190;SALA 101;CENTRO;95900016;4;3.0;36;431140;-29,46154767;-51,9638139;2240;Ambulatório;1.0;0;0;0;0;0;6;0;0;0;0;0
4,31141E+12;7899084;;3;1;DOM CLINICA INTEGRADA LTDA ME;DOM CLINICA INTEGRADA;RUA TIRADENTES;71;;AMERICANO;95900510;4;3.0;22;431140;-29,4604421;-51,9668494;2062;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;6782043;;1;1;GABRIELA ANTONIAZZI;GABRIELA ANTONIAZZI;AV BENJAMIN CONSTANT;1010;204;CENTRO;95900104;4;3.0;22;431140;-29,4599278;-51,9685306;4000;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,31141E+12;6779778;;3;1;MAURO L O BLAZAKI ME;BLAZAKI PROTESES ODONTOLOGICAS;CARLOS FETT FILHO;188;202;AMERICANO;95900518;4;3.0;39;431140;-29,4585254;-51,9662065;2135;Laboratório de Protese Dentária;27.0;0;0;0;0;0;0;0;0;0;0;0
4,31141E+12;6422152;8,7298E+13;3;3;MUNICIPIO DE LAJEADO;CENTRAL DE VIGILANCIA EM SAUDE;ALBERTO TORRES;452;6 ANDAR;CENTRO;95900188;4;1.0;50;431140;-29,46422863;-51,96610987;1244;Laboratório de Saúde Pública;19.0;12;6;0;12;1;2;0;1;3;0;0
4,31141E+12;6207022;;1;1;CRISTINA SUZANA WIEHE;CRISTINA SUZANA WIEHE;AV BENJAMIN CONSTANT;1058;404;CENTRO;95900056;4;3.0;22;431140;-29,4599278;-51,9685306;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;3836347;;3;1;DENISE BLUM CIA LTDA;DENISE BLUM CIA LTDA;RUA GUILHERME KREUTZ;78;;FLORESTAL;95900620;4;2.0;39;431140;-29,4559576;-51,9724534;2062;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
4,3114E+12;3702499;;3;1;CLINEFRON CLINICA NEFROLOGICA DO ALTO TAQUARI LTDA;CLINEFRON;BENJAMIN CONSTANT;881;2 ANDAR;CENTRO;95900010;4;3.0;36;431140;-29,467;-51,961;2062;Unidade de Terapias Especiais;3.0;0;4;0;25;0;5;0;1;2;3;0
4,3114E+12;3720411;;3;1;CENTRO DE ORTOPEDIA E TRAUMATOLOGIA LTDA;CENTRO DE ORTOPEDIA E TRAUMATOLOGIA LTDA;PINHEIRO MACHADO;630;;CENTRO;95900078;4;3.0;36;431140;-29,46239307;-51,96855068;2240;;;0;0;0;0;0;0;0;0;0;0;0
4,31141E+12;6265464;;1;1;CLAUDIA ROSIANE FERREIRA DA SILVA;CLAUDIA ROSIANE FERREIRA DA SILVA;AVENIDA BENJAMIN CONSTANT;1010;403;CENTRO;95900104;4;3.0;22;431140;-29,4618139;-51,96546078;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6265480;;1;1;EDEL HOLDERRIED;EDEL HOLDERRIED;RUA FIALHO DE VARGAS;320;504;CENTRO;95900016;4;3.0;22;431140;-29,4614025;-51,9637122;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6265529;;1;1;LEANDRO KNAPP;LEANDRO KNAPP;RUA BENTO GONCALVES;801;305;CENTRO;95900174;4;3.0;22;431140;-29,4625514;-51,9642016;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6265545;;1;1;SLEIMAN EL HAJJAR;SLEIMAN EL HAJJAR;RUA BENTO GONCALVES;801;801;CENTRO;95900174;4;3.0;22;431140;-29,46349534;-51,96352959;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6271294;;1;1;EVANDRO ROCHA DOS REIS;EVANDRO ROCHA DOS REIS;RUA BENTO GONCALVES;801;305;CENTRO;95900174;4;3.0;22;431140;-29,4625514;-51,9642016;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;6271316;;1;1;BRUNO BERSCH LIESKE;BRUNO BERSCH LIESKE;QUINZE DE NOVEMBRO;403;CASA;CENTRO;95900064;4;1.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;5867290;;1;1;LETICIA REMUS MORAES;LETICIA REMUS MORAES;RUA JULIO DE CASTILHO;1001;S 501;CENTRO;95900022;4;3.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;5919177;;3;1;FUNDACAO PARA REABILITACAO DAS DEFORMIDADES CRANIO FACIAIS;FUNDEF;AVENIDA BENJAMIN CONSTANT;1210;;CENTRO;95900056;4;3.0;36;431140;-29,46050609;-51,96825027;3069;Unidade de Reabilitação;4.0;0;7;0;2;0;10;15;3;9;1;0
4,3114E+12;450839;;3;1;SIMONE PEREZ LTDA;SIMONE PEREZ LTDA;PAULO JOSE SCHLABITZ;450;;MONTANHA;95905213;4;1.0;22;431140;-29,44946379;-51,98330283;2062;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;451096;;3;1;ARTHROS MULTICLINICA LTDA;ARTHROS MULTICLINICA;AVENIDA BENJAMIN CONSTANT;884;;CENTRO;95900104;4;1.0;4;431140;-29,46329918;-51,96693063;2062;Ambulatório;1.0;0;0;0;0;0;19;0;0;0;0;0
4,3114E+12;163171;;3;1;COMERCIO DE MEDICAMENTOS BRAIR LTDA;SAO JOAO FARMACIAS;JULIO DE CASTILHOS;957;;CENTRO;95900022;4;1.0;43;431140;-29,46239307;-51,96530521;2062;Farmácia;8.0;0;0;0;0;5;0;0;0;0;0;0
4,31141E+12;5020492;;1;1;JOAO BATISTA RECKZIEGEL BERSCH;JOAO BATISTA RECKZIEGEL BERSCH;AV BENJAMIN CONSTANTI;1058;SUB SOLO;CENTRO;95900104;4;3.0;22;431140;-29,467;-51,961;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;802638;;3;1;NEXSA NUCLEO DE EXCELENCIA EM SAUDE LTDA;NEXSA NUCLEO DE EXCELENCIA EM SAUDE;25 DE JULHO;609;;FLORESTAL;95900608;4;2.0;4;431140;-29,45546154;-51,9705677;2062;Ambulatório;1.0;0;1;0;0;0;1;1;0;0;0;0
4,31141E+12;9198245;;3;1;LUCIANA WEIDLICH CLINICA DE VACINACAO LTDA;SALUS VACINAS;AV BENJAMIN CONSTANT;1194;905;CENTRO;95900056;4;3.0;85;431140;-29,4599278;-51,9685306;2062;Centro de Imunização;17.0;0;0;0;1;1;1;0;0;0;0;0
4,3114E+12;859982;;1;1;TAIS SILVEIRA GONCALVES;TAIS SILVEIRA GONCALVES;AVENIDA BENJAMIN CONSTANT;980;SALA 1002;CENTRO;95900104;4;1.0;22;431140;-29,46192133;-51,96757436;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;3011933;;3;1;PEDVALE PRESTACAO DE SERVICOS MEDICOS S S LTDA;PEDVALE;AVENIDA BENJAMIN CONSTANT;1194;SALA 904;CENTRO;95900056;4;1.0;22;431140;-29,46000165;-51,96923733;2062;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;7845340;;1;1;CRISTIANA FELL;CRISTIANA FELL;RUA PINHEIRO MACHADO;730;SALA 103;CENTRO;95900078;4;3.0;22;431140;-29,4623728;-51,9689411;4000;Ambulatório;1.0;0;0;0;0;0;0;1;0;0;0;0
4,31141E+12;7961413;;1;1;MARCELO FERNANDO RECKZIEGEL;MARCELO FERNANDO RECKZIEGEL;AV BENJAMIN CONSTANT;1058;SALA 8;CENTRO;95900104;4;1.0;22;431140;-29,4599278;-51,9685306;4000;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,3114E+12;253898;;3;1;COMERCIO DE MEDICAMENTOS BRAIR LTDA;SAO JOAO FARMACIAS;BENJAMIN CONSTANT;2006;LOJA 01;FLORESTA;95900970;4;1.0;43;431140;-29,45711506;-51,9731614;2062;Farmácia;8.0;0;0;0;0;1;0;0;0;0;0;0
4,31141E+12;9125922;;3;1;SERVICOS MEDICOS ZAGONEL LTDA ME;MEDICINA ZAGONEL;RUA GENERAL FLORES DA CUNHA;71;;FLORESTAL;95900626;4;1.0;22;431140;-29,467;-51,961;2062;Ambulatório;1.0;0;0;0;0;0;1;0;0;0;0;0
4,31141E+12;9198237;;3;1;CLINICA DE FONOAUDIOLOGIA SARTORI LTDA ME;CLINICA DE FONOAUDIOLOGIA SARTORI LTDA ME;AVENIDA BENJAMIN CONSTANT;980;SALA 306;CENTRO;95900104;4;2.0;22;431140;-29,467;-51,961;2062;Ambulatório;1.0;0;0;0;0;0;0;0;0;1;0;0
